UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
V5VC30,V5VC30_ACIBA,66396217,WP_001100693.1,,UPI0001730399,470,APP29680.1; EKU3568699.1; EMN1071796.1; MBD0218913.1; MBP4957939.1; NDW40795.1; OWK68575.1; PQL84687.1; PRN37045.1; RSP75174.1; RSQ38368.1; SSI32445.1; SST19740.1,,WP_001100693.1,WP_001100693.1
A6X2E1,A6X2E1_BRUA4,61316856,WP_012092454.1,,UPI00015894F6,439375,ABS15395.1,,WP_012092454.1,WP_012092454.1
N9C191,N9C191_9GAMM,66212324,WP_004989364.1,,UPI00029AA402,1257043,ENV79286.1,,WP_004989364.1,WP_004989364.1
E6UDS6,E6UDS6_RUMA7,,WP_013497096.1,,UPI0001E09A27,697329,ADU20904.1,,WP_013497096.1,WP_013497096.1
N9DDK0,N9DDK0_9GAMM,,WP_004988590.1,,UPI0002D0FD08,1257043,ENV78810.1,,WP_004988590.1,WP_004988590.1
V5RCJ4,V5RCJ4_ACIBA,,WP_000055863.1,,UPI00089DDA7F,470,AHB32465.2; AOX98974.1,,WP_000055863.1,WP_000055863.1
A6X800,A6X800_BRUA4,,WP_011982970.1,,UPI0001588AE1,439375,ABS17354.1; NKC49880.1,,WP_011982970.1,WP_011982970.1
K9CPW8,K9CPW8_ACIPI,,WP_002116900.1,,UPI0001CF7DC3,48296,MBK1444674.1,,WP_002116900.1,WP_002116900.1
E6UHP0,E6UHP0_RUMA7,,WP_013498254.1,,UPI0001E0F65B,697329,ADU22089.1,,WP_013498254.1,WP_013498254.1
N9BYY0,N9BYY0_9GAMM,66212082,WP_004988601.1,,UPI00029B3F33,1257043,ENV78812.1,,WP_004988601.1,WP_004988601.1
A6WXG0,RIMM_BRUA4,61318629,WP_010657582.1,,UPI0001588D56,439375,ABS13664.1,,WP_010657582.1,WP_010657582.1
A6WZV5,A6WZV5_BRUA4,61317745,WP_010659762.1,,UPI0001589812,439375,ABS14509.1; NKC48262.1,,WP_010659762.1,WP_010659762.1
N9DE70,N9DE70_9GAMM,66212081,WP_004988605.1,,UPI0002D004CC,1257043,ENV78813.1,,WP_004988605.1,WP_004988605.1
V5RCJ8,V5RCJ8_ACIBA,,WP_000591183.1,,UPI0001AF0055,470,AHB32304.1; AHB32470.1,,WP_000591183.1,WP_000591183.1
N9L3G7,N9L3G7_ACIBA,66396509,WP_001010536.1,,UPI000165EE70,1217629,ENW72689.1,,WP_001010536.1,WP_001010536.1
V5VAL7,V5VAL7_ACIBA,60878511,WP_000461267.1,,UPI000165EC1E,470,AKA30661.1; APP29719.1; CUW36276.1; EKU3568734.1; EMN1071831.1; KQD55487.1; KZA14442.1; MBD0221036.1; MBP4961539.1; MDK4881779.1; OIG71610.1; OTM81396.1; PRN35043.1; QPF12683.1; SSI32293.1; SST19668.1,,WP_000461267.1,WP_000461267.1
N8R151,N8R151_9GAMM,60752694,WP_004705670.1,,UPI000200BE52,1530123,ENU44686.1; PJF05303.1; QNX05937.1; QNX09243.1; QNX71808.1; TEU26357.1,,WP_004705670.1,WP_004705670.1
D0CA45,D0CA45_ACIB2,66398073,WP_001087641.1,,UPI000165E9F9,575584,EEX04114.1,,WP_001087641.1,WP_001087641.1
R8YAY5,R8YAY5_ACIPI,60752726,WP_002116129.1,,UPI000200BD7C,1217691,EOQ66414.1,,WP_002116129.1,WP_002116129.1
N9JKH0,N9JKH0_ACIBA,,WP_000078452.1,,UPI00017300E7,1217629,ENW72183.1,,WP_000078452.1,WP_000078452.1
A6X7Z5,A6X7Z5_BRUA4,,WP_011982965.1,,UPI00015889CF,439375,ABS17349.1; NKC49884.1,,WP_011982965.1,WP_011982965.1
R8YFQ3,R8YFQ3_ACIPI,,WP_002117778.1,,UPI000200C7B6,1217691,EOQ68114.1,,WP_002117778.1,WP_002117778.1
N9C0D9,N9C0D9_9GAMM,66212351,WP_004989316.1,,UPI00029B38F2,1257043,ENV79312.1,,WP_004989316.1,WP_004989316.1
A0A009RVF3,A0A009RVF3_9GAMM,,WP_005065652.1,,UPI0001CF7DF9,1310637,EXC28202.1,,WP_005065652.1,WP_005065652.1
A0A009QS71,A0A009QS71_9GAMM,,WP_005065657.1,,UPI0002D09DE3,1310637,EXC28204.1,,WP_005065657.1,WP_005065657.1
A0A009RVF7,A0A009RVF7_9GAMM,,WP_005065662.1,,UPI000200C310,1310637,EXC28207.1,,WP_005065662.1,WP_005065662.1
A0A022J8B1,A0A022J8B1_9GAMM,,WP_005065649.1,,UPI0002CE1C85,1310723,EYT28601.1,,WP_005065649.1,WP_005065649.1
A0A022J9R3,A0A022J9R3_9GAMM,,WP_005065655.1,,UPI0002CE3279,1310723,EYT28742.1,,WP_005065655.1,WP_005065655.1
A0A009R9M0,A0A009R9M0_9GAMM,,WP_005065659.1,,UPI0002D02ADC,1310637,EXC28205.1,,WP_005065659.1,WP_005065659.1
A0A009ZJM9,A0A009ZJM9_9GAMM,66211575,WP_004996005.1,,UPI0002CF0BCA,1310601,EXD36753.1,,WP_004996005.1,WP_004996005.1
A0A013URI5,A0A013URI5_9GAMM,,WP_005064346.1,,UPI0002CFF38E,1310764,EXS32735.1,,WP_005064346.1,WP_005064346.1
A0A7T9UHI9,A0A7T9UHI9_9GAMM,66212322,WP_004997387.1,,UPI0002CDA758,108980,QQT85897.1,,WP_004997387.1,WP_004997387.1
A0A009YTS8,A0A009YTS8_9GAMM,66212319,WP_004997374.1,,UPI0002D04112,1310601,EXD37809.1,,WP_004997374.1,WP_004997374.1
A0A009YG45,A0A009YG45_9GAMM,66211894,WP_004996562.1,,UPI0002CF666B,1310601,EXD33319.1,,WP_004996562.1,WP_004996562.1
A0A2N6VHR6,A0A2N6VHR6_9GAMM,66211767,WP_004990563.1,,UPI00029A65A8,108980,QQT86406.1; UYF72535.1; UYF74649.1,,WP_004990563.1,WP_004990563.1
A0A3D2SJR7,A0A3D2SJR7_9GAMM,66210930,WP_004992517.1,,UPI00029A75DB,108980,HCK29697.1; QQT87604.1; UYF71240.1; UYF75927.1,,WP_004992517.1,WP_004992517.1
A0A7T9Z7G0,A0A7T9Z7G0_9GAMM,66210272,WP_004993958.1,,UPI0002CF63BF,108980,QQT86681.1,,WP_004993958.1,WP_004993958.1
A0A7T9UIV3,A0A7T9UIV3_9GAMM,66211504,WP_004995878.1,,UPI0002CF871F,108980,QQT86610.1,,WP_004995878.1,WP_004995878.1
A0A009YG40,A0A009YG40_9GAMM,66211890,WP_004996549.1,,UPI0002CEB77A,1310601,EXD33314.1,,WP_004996549.1,WP_004996549.1
A0A009Z9X4,A0A009Z9X4_9GAMM,66211918,WP_004990213.1,,UPI000299E374,1310601,EXD33343.1,,WP_004990213.1,WP_004990213.1
A0A3F3L628,A0A3F3L628_9GAMM,66211919,WP_004990210.1,,UPI00029B38AB,108980,QQT86262.1; UYF74498.1,,WP_004990210.1,WP_004990210.1
A0A9X3QP94,A0A9X3QP94_9GAMM,,WP_005064195.1,,UPI0001CF7B5D,2919381,MDA3544953.1,,WP_005064195.1,WP_005064195.1
A0A009ZZL8,A0A009ZZL8_9GAMM,66212430,WP_004997557.1,,UPI0002CF2E41,1310601,EXD37927.1,,WP_004997557.1,WP_004997557.1
A0A009YPC5,A0A009YPC5_9GAMM,66212325,WP_004997392.1,,UPI0002CFB653,1310601,EXD37816.1,,WP_004997392.1,WP_004997392.1
A0A009YTT3,A0A009YTT3_9GAMM,66212323,WP_004997388.1,,UPI0002CE97F8,1310601,EXD37814.1,,WP_004997388.1,WP_004997388.1
A0A022J9S6,A0A022J9S6_9GAMM,,WP_005065664.1,,UPI0002D0209D,1310723,EYT28763.1,,WP_005065664.1,WP_005065664.1
A0A0F5EHH2,A0A0F5EHH2_ACIBA,,WP_000033903.1,,UPI00026E16D0,470,KZA12427.1; MQZ69281.1; RTB96614.1; TPU68202.1,,WP_000033903.1,WP_000033903.1
A0A151YPN7,A0A151YPN7_9GAMM,60755535,WP_005065826.1,,UPI0001CF7F74,1785128,EOQ75080.1; MDD9315579.1; RSO57129.1,,WP_005065826.1,WP_005065826.1
A0A829S6B4,A0A829S6B4_9GAMM,,WP_005804000.1,,UPI0001CF7DFD,1310788,EXR99582.1,,WP_005804000.1,WP_005804000.1
A0A829S6E2,A0A829S6E2_9GAMM,,WP_005803998.1,,UPI0001CF7DFC,1310788,EXR99602.1,,WP_005803998.1,WP_005803998.1
A0A829S6F5,A0A829S6F5_9GAMM,,WP_005803994.1,,UPI0001CF7DFB,1310788,EXR99612.1,,WP_005803994.1,WP_005803994.1
A0A829S5R8,A0A829S5R8_9GAMM,,WP_005803991.1,,UPI0001CF7DFA,1310788,EXR99600.1,,WP_005803991.1,WP_005803991.1
A0A829S4T7,A0A829S4T7_9GAMM,,WP_005803987.1,,UPI0001CF7DF7,1310788,EXR99594.1,,WP_005803987.1,WP_005803987.1
A0A829S9F4,A0A829S9F4_9GAMM,,WP_005803771.1,,UPI0001CF7E5C,1310788,EXS02975.1,,WP_005803771.1,WP_005803771.1
A0A9X5LZG4,A0A9X5LZG4_ACIPI,,WP_005802991.1,,UPI0001CF77F5,48296,OCY87987.1,,WP_005802991.1,WP_005802991.1
A0A062G6Y8,A0A062G6Y8_9GAMM,,WP_005804483.1,,UPI0001CF7D21,1310685,KCX92308.1,,WP_005804483.1,WP_005804483.1
A0A062GT22,A0A062GT22_9GAMM,,WP_005804486.1,,UPI0001CF7D24,1310685,KCX97520.1,,WP_005804486.1,WP_005804486.1
A0A829S7M9,A0A829S7M9_9GAMM,,WP_005804526.1,,UPI0001CF7DC2,1310788,EXS00318.1,,WP_005804526.1,WP_005804526.1
A0A829S0J5,A0A829S0J5_9GAMM,,WP_005802989.1,,UPI0001CF77F3,1310788,EXR97495.1,,WP_005802989.1,WP_005802989.1
A0A013SLE7,A0A013SLE7_9GAMM,,WP_005070664.1,,UPI0001CF77F4,1310764,EXS35374.1,,WP_005070664.1,WP_005070664.1
A0A009HM51,A0A009HM51_9GAMM,,WP_005069390.1,,UPI000200C190,1310608,EXA99485.1,,WP_005069390.1,WP_005069390.1
A0A9X3QH46,A0A9X3QH46_9GAMM,,WP_005068220.1,,UPI000200C80B,2919381,MDA3542420.1,,WP_005068220.1,WP_005068220.1
A0A013SPH2,A0A013SPH2_9GAMM,,WP_005068218.1,,UPI0001CF7DCA,1310764,EXS36429.1,,WP_005068218.1,WP_005068218.1
A0A009MR00,A0A009MR00_9GAMM,,WP_005076175.1,,UPI0001CF75BD,1310652,EXB79870.1,,WP_005076175.1,WP_005076175.1
A0A9X5MA97,A0A9X5MA97_ACIPI,,WP_005802986.1,,UPI0001CF77F1,48296,OCZ12469.1,,WP_005802986.1,WP_005802986.1
A0A9X8IDU1,A0A9X8IDU1_ACIPI,,WP_005802985.1,,UPI0001CF77F0,48296,OCZ12468.1,,WP_005802985.1,WP_005802985.1
A0A829S0T3,A0A829S0T3_9GAMM,,WP_005802983.1,,UPI0001CF77EF,1310788,EXR97516.1,,WP_005802983.1,WP_005802983.1
A0A2S4T7N9,A0A2S4T7N9_9GAMM,,WP_005134790.1,,UPI0002CDB85B,2080673,POV76369.1,,WP_005134790.1,WP_005134790.1
A0A062IL79,A0A062IL79_ACIBA,,WP_005134787.1,,UPI0002D01968,1310697,KCY18678.1,,WP_005134787.1,WP_005134787.1
A0AA42AHP7,A0AA42AHP7_9GAMM,,WP_005128228.1,,UPI0002D01870,2919385,MDA3468649.1,,WP_005128228.1,WP_005128228.1
A0AA42DC82,A0AA42DC82_9GAMM,,WP_005128224.1,,UPI0002D03D59,2919385,MDA3468643.1,,WP_005128224.1,WP_005128224.1
A0A9E9PAM3,A0A9E9PAM3_9GAMM,,WP_005128223.1,,UPI0002CE6DC1,2919376,WAX40390.1,,WP_005128223.1,WP_005128223.1
A0A3F3L5Y1,A0A3F3L5Y1_9GAMM,,WP_004988606.1,,UPI00029AE9AE,108980,UYF70683.1,,WP_004988606.1,WP_004988606.1
A0A0M3BZL6,A0A0M3BZL6_ACIPI,9382720,WP_004642499.1,,UPI0001DA2ACE,48296,TGU87100.1; USU93116.1,,WP_004642499.1,WP_004642499.1
A0AA42DEH7,A0AA42DEH7_9GAMM,,WP_004745335.1,,UPI0002D0C33E,2919385,MDA3466772.1,,WP_004745335.1,WP_004745335.1
A0A0M3BVI7,A0A0M3BVI7_ACIPI,,WP_004708933.1,,UPI0002CEF291,48296,RZH32433.1; TGU87607.1; USU96721.1,,WP_004708933.1,WP_004708933.1
A0A0F5EN38,A0A0F5EN38_ACIBA,,WP_004735659.1,,UPI00028C520D,470,AHB32331.2; MBD0218560.1; OTM89739.1; PZM14582.1; RSP80089.1; SSI61007.1,,WP_004735659.1,WP_004735659.1
A0AA40YZ14,A0AA40YZ14_ACIPI,,WP_033848597.1,,UPI00044EAA48,48296,MBJ8429797.1,,WP_033848597.1,WP_033848597.1
A0A013SZ54,A0A013SZ54_9GAMM,,WP_033847654.1,,UPI0004516AFA,1310764,EXS36427.1,,WP_033847654.1,WP_033847654.1
A0A009QT06,A0A009QT06_9GAMM,,WP_032035857.1,,UPI000449AFA0,1310637,EXC28537.1,,WP_032035857.1,WP_032035857.1
A0A009RRW8,A0A009RRW8_9GAMM,,WP_032038666.1,,UPI000452E301,1310637,EXC26638.1,,WP_032038666.1,WP_032038666.1
A0A009SV74,A0A009SV74_ACIBA,,WP_032059198.1,,UPI000450135F,1310630,EXC46088.1,,WP_032059198.1,WP_032059198.1
A0A009PZT4,A0A009PZT4_ACIBA,,WP_032059199.1,,UPI0004521538,1310607,EXC08015.1,,WP_032059199.1,WP_032059199.1
A0AA44EGX1,A0AA44EGX1_9HYPH,,WP_036589573.1,,UPI00044BB910,648995,NRF17862.1,,WP_036589573.1,WP_036589573.1
A0AA44IXS1,A0AA44IXS1_9HYPH,,WP_036589575.1,,UPI0004456F12,648995,NRF17861.1,,WP_036589575.1,WP_036589575.1
A0A1E4C9M2,A0A1E4C9M2_9MICO,,WP_061682691.1,,UPI00077A9D50,1660115,ODT23027.1,,WP_061682691.1,WP_061682691.1
A0A1Q3LF23,A0A1Q3LF23_9MICO,,WP_036286613.1,,UPI0004526566,1895784,OJU43911.1,,WP_036286613.1,WP_036286613.1
A0A011TLH0,A0A011TLH0_9HYPH,,WP_035027964.1,,UPI0004455C12,69279,EXL04892.1,,WP_035027964.1,WP_035027964.1
A0A011UFP2,A0A011UFP2_9HYPH,,WP_035027967.1,,UPI00044A66F7,69279,EXL04966.1,,WP_035027967.1,WP_035027967.1
A0A011TLQ3,A0A011TLQ3_9HYPH,,WP_035027971.1,,UPI00044B7B2B,69279,EXL04967.1,,WP_035027971.1,WP_035027971.1
A0A7T9UI54,A0A7T9UI54_9GAMM,66211896,WP_034699974.1,,UPI00044E9FD6,108980,QQT86285.1,,WP_034699974.1,WP_034699974.1
A0A011UG87,A0A011UG87_9HYPH,,WP_035027974.1,,UPI00044F668F,69279,EXL04893.1,,WP_035027974.1,WP_035027974.1
A0A8I0N3Z2,A0A8I0N3Z2_BRUAN,,WP_035027977.1,,UPI0004465D11,529,MBE0560615.1,,WP_035027977.1,WP_035027977.1
A0A010JUX8,A0A010JUX8_9GAMM,,WP_017400141.1,,UPI000311BAC6,1310681,EXE57878.1,,WP_017400141.1,WP_017400141.1
A0A9X3TFF1,A0A9X3TFF1_9GAMM,,WP_017481360.1,,UPI00037A8095,2919381,MDA3545188.1,,WP_017481360.1,WP_017481360.1
A0A9X3QF67,A0A9X3QF67_9GAMM,,WP_017481687.1,,UPI00034D53DB,2919381,MDA3542003.1,,WP_017481687.1,WP_017481687.1
A0A013TT15,A0A013TT15_9GAMM,,WP_017398631.1,,UPI00030276AA,1310764,EXS36481.1,,WP_017398631.1,WP_017398631.1
A0A1C2UIN6,A0A1C2UIN6_ACIPI,,WP_017387129.1,,UPI0002FEF229,48296,KRI48803.1,,WP_017387129.1,WP_017387129.1
A0A1C2UIE8,A0A1C2UIE8_ACIPI,,WP_017387131.1,,UPI0002E2343A,48296,KRI48806.1,,WP_017387131.1,WP_017387131.1
A0A837QZK3,A0A837QZK3_ACIPI,,WP_017387133.1,,UPI0002F09613,48296,KRI48809.1,,WP_017387133.1,WP_017387133.1
A0A1C2UI84,A0A1C2UI84_ACIPI,,WP_017387134.1,,UPI0002F9C1CF,48296,GEA66989.1; KRI48810.1,,WP_017387134.1,WP_017387134.1
A0A429KM69,A0A429KM69_ACIPI,,WP_017387295.1,,UPI0002D5E4FD,48296,KRI50232.1,,WP_017387295.1,WP_017387295.1
A0A1C2TSW3,A0A1C2TSW3_ACIPI,,WP_017387296.1,,UPI000312292F,48296,KRI50231.1,,WP_017387296.1,WP_017387296.1
A0A009HJK1,A0A009HJK1_9GAMM,,WP_017387127.1,,UPI0002FBFB27,1310608,EXA98520.1,,WP_017387127.1,WP_017387127.1
A0A558F136,A0A558F136_9PSED,,WP_019691148.1,,UPI0003746911,2598724,TVT79304.1,,WP_019691148.1,WP_019691148.1
A0A423HC31,A0A423HC31_9PSED,,WP_019691444.1,,UPI000361D697,930166,RON10679.1,,WP_019691444.1,WP_019691444.1
A0A009HM38,A0A009HM38_9GAMM,,WP_017386892.1,,UPI0002D8106B,1310608,EXA99475.1,,WP_017386892.1,WP_017386892.1
A0A009RP76,A0A009RP76_9GAMM,9380876,WP_013196798.1,,UPI0001DA28C9,1310637,EXC25380.1,,WP_013196798.1,WP_013196798.1
A0A1C2ZEN2,A0A1C2ZEN2_ACIPI,,WP_014206653.1,,UPI000200C18F,48296,QIT18064.1,,WP_014206653.1,WP_014206653.1
A0A143J327,A0A143J327_ACIPI,,WP_014207239.1,,UPI000200C80A,48296,AMX20112.1; MBJ8430675.1; QIT17238.1; USU95931.1,,WP_014207239.1,WP_014207239.1
A0A242SUT1,A0A242SUT1_ACIPI,,WP_014208138.1,,UPI000200C30B,48296,MBJ8432097.1; MBK1445954.1; OTK62834.1; RZH25248.1,,WP_014208138.1,WP_014208138.1
A0A6I0DCI3,A0A6I0DCI3_BRUAN,61318145,WP_010659419.1,,UPI0002887CD6,529,KAB2738350.1; KAB2767631.1; KAB2803567.1; MBE0562728.1; QQC26621.1,,WP_010659419.1,WP_010659419.1
A0A010SCN2,A0A010SCN2_PSEFL,,WP_011117439.1,,UPI000005D435,1042209,EXF91050.1,,WP_011117439.1,WP_011117439.1
A0A1C2TUM2,A0A1C2TUM2_ACIPI,,WP_017386540.1,,UPI00030FE8C8,48296,KRI48664.1,,WP_017386540.1,WP_017386540.1
A0A429K1K4,A0A429K1K4_ACIPI,,WP_017386542.1,,UPI00030835E3,48296,KRI48666.1,,WP_017386542.1,WP_017386542.1
A0A0K1H1N0,A0A0K1H1N0_ACIPI,,WP_017386568.1,,UPI0002EBCB1E,48296,AKT73351.1; KRI46844.1,,WP_017386568.1,WP_017386568.1
A0A009I305,A0A009I305_9GAMM,,WP_017386539.1,,UPI0003000F12,1310608,EXA98978.1,,WP_017386539.1,WP_017386539.1
A0A009I6Z0,A0A009I6Z0_9GAMM,,WP_017386570.1,,UPI0002F4E6AB,1310608,EXA99622.1,,WP_017386570.1,WP_017386570.1
A0A1C2TW50,A0A1C2TW50_ACIPI,,WP_017386571.1,,UPI0002E9ABAC,48296,KRI46841.1,,WP_017386571.1,WP_017386571.1
A0A1C2TW72,A0A1C2TW72_ACIPI,,WP_017386572.1,,UPI000308DAC0,48296,KRI46839.1,,WP_017386572.1,WP_017386572.1
A0A009HGT5,A0A009HGT5_9GAMM,,WP_017386138.1,,UPI0003047111,1310608,EXA97585.1,,WP_017386138.1,WP_017386138.1
A0A0Q1JZ90,A0A0Q1JZ90_ACIPI,,WP_017385843.1,,UPI000311552C,48296,AZC01255.1; KRI47882.1; QIT19470.1; RZH25242.1,,WP_017385843.1,WP_017385843.1
A0A1C2UIC9,A0A1C2UIC9_ACIPI,,WP_017385897.1,,UPI0002ED9FCF,48296,KRI46605.1,,WP_017385897.1,WP_017385897.1
A0A1C2TXK0,A0A1C2TXK0_ACIPI,,WP_017385899.1,,UPI00030F5485,48296,KRI46609.1,,WP_017385899.1,WP_017385899.1
A0A429KKS0,A0A429KKS0_ACIPI,,WP_017385900.1,,UPI0002DA769C,48296,KRI46610.1,,WP_017385900.1,WP_017385900.1
A0A1C2TXH3,A0A1C2TXH3_ACIPI,,WP_017385901.1,,UPI0003038648,48296,KRI46611.1,,WP_017385901.1,WP_017385901.1
A0A1C2UG25,A0A1C2UG25_ACIPI,,WP_017386103.1,,UPI00031DBA9D,48296,KRI45967.1,,WP_017386103.1,WP_017386103.1
A0A013T969,A0A013T969_9GAMM,,WP_032004595.1,,UPI0004454A6C,1310791,EXS29761.1,,WP_032004595.1,WP_032004595.1
A0A013TIF8,A0A013TIF8_9GAMM,,WP_032004596.1,,UPI00044A09F5,1310791,EXS29578.1,,WP_032004596.1,WP_032004596.1
A0A9X3QH11,A0A9X3QH11_9GAMM,,WP_032005243.1,,UPI0004452F52,2919381,MDA3542541.1,,WP_032005243.1,WP_032005243.1
A0A9X4DUU1,A0A9X4DUU1_9GAMM,,WP_032005267.1,,UPI00044B2E48,1785128,MDD9315908.1,,WP_032005267.1,WP_032005267.1
A0A242TZC1,A0A242TZC1_ACIPI,,WP_032005736.1,,UPI0004529A58,48296,OTU24678.1,,WP_032005736.1,WP_032005736.1
A0A013SZX8,A0A013SZX8_9GAMM,,WP_032005802.1,,UPI00044EEC69,1310791,EXS26526.1,,WP_032005802.1,WP_032005802.1
A0A009QVK8,A0A009QVK8_9GAMM,,WP_032005454.1,,UPI00045292AA,1310637,EXC29591.1,,WP_032005454.1,WP_032005454.1
A0A009RD07,A0A009RD07_9GAMM,,WP_032005456.1,,UPI0004456302,1310637,EXC29592.1,,WP_032005456.1,WP_032005456.1
A0A4Q7C8G3,A0A4Q7C8G3_ACIPI,,WP_032005458.1,,UPI0004490D0C,48296,GEA68112.1; USU95332.1,,WP_032005458.1,WP_032005458.1
A0A423GQH6,A0A423GQH6_9PSED,46908601,WP_019693755.1,,UPI00036BA3BA,930166,ROM96066.1; RON10510.1,,WP_019693755.1,WP_019693755.1
A0A1C2XA29,A0A1C2XA29_ACIPI,,WP_019767535.1,,UPI0002DEB972,48296,MBK1443539.1; OCZ26958.1,,WP_019767535.1,WP_019767535.1
A0A010SRG0,A0A010SRG0_PSEFL,,WP_019693120.1,,UPI0003641C47,1042209,EXF95405.1,,WP_019693120.1,WP_019693120.1
A0A1H7NH88,A0A1H7NH88_RUMAL,,WP_024857302.1,,UPI00044BC1DA,1264,SEL22385.1; SFC11257.1,,WP_024857302.1,WP_024857302.1
A0A1J6HJB4,A0A1J6HJB4_9HYPH,61318628,WP_029929674.1,,UPI0004A74FC8,407152,OIS92459.1,,WP_029929674.1,WP_029929674.1
A0A3R9SRE8,A0A3R9SRE8_9GAMM,,WP_031948927.1,,UPI0003DF95F8,1785128,RSO60834.1,,WP_031948927.1,WP_031948927.1
A0A009NI48,A0A009NI48_9GAMM,,WP_031969083.1,,UPI0004451673,1310652,EXB78961.1,,WP_031969083.1,WP_031969083.1
A0A009PHY7,A0A009PHY7_ACIBA,,WP_031987537.1,,UPI00044BF57B,1310607,EXC08014.1,,WP_031987537.1,WP_031987537.1
A0A009Q4G0,A0A009Q4G0_ACIBA,,WP_032000222.1,,UPI00044E6F76,1310607,EXC04242.1,,WP_032000222.1,WP_032000222.1
A0A1H7JI44,A0A1H7JI44_RUMAL,,WP_024857420.1,,UPI0004496C35,1264,SEK74084.1,,WP_024857420.1,WP_024857420.1
A0A1C2PGA4,A0A1C2PGA4_ACIPI,,WP_025466004.1,,UPI0002DAB2D3,48296,KRI46857.1,,WP_025466004.1,WP_025466004.1
A0A022J9I4,A0A022J9I4_9GAMM,,WP_025469756.1,,UPI000448979C,1310723,EYT28685.1,,WP_025469756.1,WP_025469756.1
A0A9E9MDB8,A0A9E9MDB8_9GAMM,,WP_025469777.1,,UPI0004497FC2,2919376,WAX41167.1,,WP_025469777.1,WP_025469777.1
A0A009QBV5,A0A009QBV5_ACIBA,,WP_000703170.1,,UPI00026E13F7,1310607,EXC07707.1,,WP_000703170.1,WP_000703170.1
A0A4Q7BYM7,A0A4Q7BYM7_ACIPI,,WP_000773627.1,,UPI0001FFC1ED,48296,GEA67792.1; USU96286.1,,WP_000773627.1,WP_000773627.1
A0A0F4ERP9,A0A0F4ERP9_ACIBA,,WP_000423162.1,,UPI000165EF9B,470,MQR47834.1,,WP_000423162.1,WP_000423162.1
A0A9P2UDV9,A0A9P2UDV9_ACIBA,,WP_000567280.1,,UPI0001D3190A,1398973,ETQ87395.1,,WP_000567280.1,WP_000567280.1
A0A385ET30,A0A385ET30_ACIBA,,WP_000854551.1,,UPI000172FC4B,945555,AXQ89419.1,,WP_000854551.1,WP_000854551.1
A0A0B3ZIF7,A0A0B3ZIF7_ACIBA,,WP_001017703.1,,UPI0002296BF8,470,EKU3570687.1; EMN1073785.1; KZA11050.1; MQZ70292.1; RSQ44134.1; RTB90273.1,,WP_001017703.1,WP_001017703.1
A0A219CH01,A0A219CH01_ACIBA,,WP_001044478.1,,UPI0001730273,470,MBD0220915.1; PRN32505.1; SSI60127.1,,WP_001044478.1,WP_001044478.1
A0A009HTW0,A0A009HTW0_ACIB9,,WP_001025487.1,,UPI00026E1E7F,1310613,EXB07697.1,,WP_001025487.1,WP_001025487.1
A0A059ZTQ8,A0A059ZTQ8_ACIBA,66398821,WP_000859327.1,,UPI0001FFC33C,470,CUW33628.1; KZA21916.1; MDK4883515.1; MQZ69045.1; MYM76490.1; NDW42748.1; OTM85924.1; OWK65168.1; PRN31396.1; PZM16627.1; RSP80548.1; RSQ40900.1; RTB98665.1; SSI68436.1; TPU62745.1,,WP_000859327.1,WP_000859327.1
A0A335IX81,A0A335IX81_ACIBA,,WP_000875360.1,,UPI00026E197E,470,SST18507.1,,WP_000875360.1,WP_000875360.1
A0A1S8XCE9,A0A1S8XCE9_ACIPI,,WP_000926501.1,,UPI00029DEF16,48296,GEA66978.1; MBK1444060.1; OTK61031.1; USU93659.1,,WP_000926501.1,WP_000926501.1
A0A6H3EKD5,A0A6H3EKD5_ACIBA,,WP_000926503.1,,UPI0002831528,470,PQL81438.1,,WP_000926503.1,WP_000926503.1
A0A009SG86,A0A009SG86_ACIBA,,WP_000414395.1,,UPI00026E1E77,1310630,EXC45675.1,,WP_000414395.1,WP_000414395.1
A0A385EW58,A0A385EW58_ACIBA,,WP_000053782.1,,UPI0001D3212A,945555,AXQ90515.1,,WP_000053782.1,WP_000053782.1
A0A0E2GQA4,A0A0E2GQA4_ACIRA,,WP_000054001.1,,UPI0001B12BBA,981334,GAB73587.1,,WP_000054001.1,WP_000054001.1
A0A6B2PY61,A0A6B2PY61_ACIBA,,WP_000039527.1,,UPI0001D318FA,470,NDX16009.1,,WP_000039527.1,WP_000039527.1
A0A0F5EIC7,A0A0F5EIC7_ACIBA,,WP_000045373.1,,UPI00026E1C24,470,KZA21761.1; MQZ67556.1; TPU66005.1,,WP_000045373.1,WP_000045373.1
A0A0G4QKN1,A0A0G4QKN1_ACIBA,,WP_000350995.1,,UPI0000F2F490,470,APP30445.1; CUW33630.1; EKU3570311.1; EMN1073388.1; MYM76492.1; PQL79924.1,,WP_000350995.1,WP_000350995.1
A0A0J8T781,A0A0J8T781_ACIBA,66398819,WP_000350996.1,,UPI00026E20C2,470,KZA21914.1; MQZ69043.1; NDW42750.1; RTB98663.1; TPU62747.1,,WP_000350996.1,WP_000350996.1
A0A0J8T9R7,A0A0J8T9R7_ACIBA,,WP_000351000.1,,UPI0002892C6B,470,PZM16625.1,,WP_000351000.1,WP_000351000.1
